,model_hidden_channels,model_num_layers,model_activation,model_num_iters,model_epsilon,model_normalization,model_use_dissipation,model_use_forcing,model_fix_resistance,model_in_channels,model_out_channels,data_path,model,model_instance,ckpt_path,epochs,verbose,early_stopping,conf_id,seed,m,distance,debug,root,parallelism,batch,ncpus,ngpus,mean_train_loss,std_train_loss,mean_val_loss,std_val_loss,mean_test_loss,std_test_loss
206,64,1,tanh,50,0.2,,False,True,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id52_seed100.pt,2000,True,100,sonar_52,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.00857980328,0.009868542336000662,0.00790908415,0.009588453744456108,0.00790908415,0.009588453744456108
562,64,1,tanh,50,0.01,rw,False,True,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id141_seed100.pt,2000,True,100,sonar_141,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.008573808525,0.008668725564692562,0.0088991009,0.008142557168214805,0.0088991004,0.008142556204673026
1128,64,1,tanh,100,0.01,rw,True,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id282_seed200.pt,2000,True,100,sonar_282,200,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.008817884000000002,0.0016861056299352958,0.00891198625,0.001527696017183474,0.00891198625,0.001527696017183474
941,64,1,tanh,100,0.1,rw,False,True,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id236_seed100.pt,2000,True,100,sonar_236,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.010153172875,0.0027565900074214998,0.009290961750000002,0.0014903709598211618,0.009290961750000002,0.0014903709598211618
1132,64,1,tanh,100,0.01,rw,True,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id283_seed100.pt,2000,True,100,sonar_283,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.0092637342,0.009506663558956895,0.00938149478125,0.009402014140500214,0.00938149478,0.0094020141421553
936,64,1,tanh,100,0.1,rw,True,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id234_seed100.pt,2000,True,100,sonar_234,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.010040059,0.0021815625539420135,0.009381511250000002,0.0011935681094495264,0.009381511250000002,0.0011935681094495264
256,64,1,tanh,50,0.2,rw,True,True,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id64_seed300.pt,2000,True,100,sonar_64,300,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.01111866325,0.009060895422235317,0.009497494455,0.007800285613825485,0.0094974944125,0.007800285680447496
294,64,1,tanh,50,0.1,,True,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id74_seed100.pt,2000,True,100,sonar_74,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.009736641199999998,0.017217499216015297,0.0096824356125,0.017206845058419865,0.009682435662499999,0.01720684502527426
192,64,1,tanh,50,0.2,,True,True,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id48_seed100.pt,2000,True,100,sonar_48,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.009912245784999999,0.006576680133339261,0.00970197005,0.006232251682845544,0.0097019701,0.00623225159018192
238,64,1,tanh,50,0.2,sym,False,True,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id60_seed300.pt,2000,True,100,sonar_60,300,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.010328231625,0.0022744143018351404,0.009733318325,0.0029880392027160814,0.009733318325,0.0029880392027160814
211,64,1,tanh,50,0.2,,False,True,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id53_seed200.pt,2000,True,100,sonar_53,200,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.0105091212575,0.009058842671613178,0.010297091535,0.008980480306954154,0.01029709149,0.008980480371477343
863,64,1,tanh,100,0.1,,True,True,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id216_seed100.pt,2000,True,100,sonar_216,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.011809839499999999,0.0050213355051672934,0.01092352,0.003778957018991881,0.01092352,0.003778957018991881
859,64,1,tanh,100,0.2,rw,False,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id215_seed100.pt,2000,True,100,sonar_215,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.0114975965,0.0031296809104116355,0.011223245875,0.0030601310486951475,0.011223245875,0.0030601310486951475
492,64,1,tanh,50,0.01,,True,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id123_seed100.pt,2000,True,100,sonar_123,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.011565499725,0.016040370004541882,0.011472431425,0.0160490101616884,0.011472431275,0.01604901030675162
552,64,1,tanh,50,0.01,rw,True,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id138_seed100.pt,2000,True,100,sonar_138,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.012443811747500002,0.010089337829434428,0.0122923364375,0.00990622170362468,0.0122923364375,0.00990622170362468
1115,64,1,tanh,100,0.01,sym,False,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id279_seed100.pt,2000,True,100,sonar_279,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.012785052175,0.008161958504897227,0.012785638174999999,0.008074676351661031,0.012785638174999999,0.008074676351661031
907,64,1,tanh,100,0.1,sym,True,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id227_seed100.pt,2000,True,100,sonar_227,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.013481679650000002,0.00923307059177066,0.0132582031,0.008891382871309752,0.013258203324999999,0.00889138325655746
816,64,1,tanh,100,0.2,sym,False,True,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id204_seed100.pt,2000,True,100,sonar_204,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.009764089,0.0013175804487152454,0.01334367725,0.007063924107851592,0.013343678999999999,0.007063927584298553
520,64,1,tanh,50,0.01,sym,True,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id130_seed100.pt,2000,True,100,sonar_130,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.0139508856125,0.01040749542188563,0.013738377425000002,0.010264458437377279,0.013738377437500001,0.010264458416366688
788,64,1,tanh,100,0.2,,False,True,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id197_seed100.pt,2000,True,100,sonar_197,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.014745759425,0.010361801424658477,0.014656206,0.010288224971189744,0.014656204624999999,0.010288222010768731
347,64,1,tanh,50,0.1,sym,False,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id87_seed100.pt,2000,True,100,sonar_87,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.014761758074999999,0.01338452092658663,0.014678016325000001,0.013268242563198394,0.014678016325000001,0.013268242563198394
852,64,1,tanh,100,0.2,rw,False,True,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id213_seed100.pt,2000,True,100,sonar_213,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.013548808325,0.010272338984680005,0.015094303775,0.009626941081601746,0.015094305074999998,0.009626941184373945
144,64,1,tanh,50,0.5,sym,False,True,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id36_seed100.pt,2000,True,100,sonar_36,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.01609365825,0.0036578394340300016,0.015143083750000001,0.0028090053677848766,0.015143083750000001,0.0028090053677848766
252,64,1,tanh,50,0.2,sym,False,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id63_seed100.pt,2000,True,100,sonar_63,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.015522382999999999,0.006781646558725641,0.015184256,0.006517256849126888,0.01518423325,0.006517234016062201
923,64,1,tanh,100,0.1,sym,False,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id231_seed100.pt,2000,True,100,sonar_231,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.01564112205,0.00674774960669754,0.015236887250000001,0.0064451762029554775,0.0152368875,0.006445176087841899
784,64,1,tanh,100,0.2,,False,True,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id196_seed100.pt,2000,True,100,sonar_196,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.016020534,0.005550800527758317,0.0155302585,0.005152548606224205,0.0155302585,0.005152548606224205
840,64,1,tanh,100,0.2,rw,True,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id210_seed300.pt,2000,True,100,sonar_210,300,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.01608936175,0.008063671923855964,0.015650653,0.007250113095284745,0.015650653,0.007250113095284745
516,64,1,tanh,50,0.01,sym,True,True,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id129_seed100.pt,2000,True,100,sonar_129,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.01560809811865,0.015519097038783663,0.01588007793225,0.015254001315903064,0.015880077932325,0.015254001315798984
1080,64,1,tanh,100,0.01,,False,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id270_seed100.pt,2000,True,100,sonar_270,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.016176746625,0.0142611650108209,0.016030356075,0.01431915539728062,0.01603035625,0.014319155386305259
856,64,1,tanh,100,0.2,rw,False,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id214_seed200.pt,2000,True,100,sonar_214,200,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.013671925000000001,0.0045837055797354614,0.017132725,0.004559496409570177,0.017132727,0.0045594841472711214
847,64,1,tanh,100,0.2,rw,False,True,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id212_seed100.pt,2000,True,100,sonar_212,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.0106313645,0.006665098936036108,0.017880427625,0.00621741354576718,0.017880427875,0.006217410404805396
396,64,1,tanh,50,0.05,,True,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id99_seed100.pt,2000,True,100,sonar_99,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.018069935905,0.020196095219487994,0.01798125221,0.020214225870226803,0.01798125218,0.02021422590443067
969,64,1,tanh,100,0.05,,True,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id243_seed200.pt,2000,True,100,sonar_243,200,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.018170370087500002,0.020081733539604,0.01825413297,0.019908635548978145,0.018254133034999998,0.019908635478764064
968,64,1,tanh,100,0.05,,True,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id242_seed100.pt,2000,True,100,sonar_242,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.01859395735,0.0195915716498968,0.01849224455,0.019624159310460305,0.018492244550000002,0.019624159312992617
392,64,1,tanh,50,0.05,,True,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id98_seed100.pt,2000,True,100,sonar_98,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.01865726695,0.01951570138559432,0.01852610255,0.01958334758776691,0.018526102524999997,0.0195833476169207
56,64,1,tanh,50,1.0,sym,False,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id14_seed100.pt,2000,True,100,sonar_14,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.019506632500000003,0.005148942239467994,0.01853295525,0.003900338093900354,0.01853295525,0.003900338093900354
1084,64,1,tanh,100,0.01,,False,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id271_seed100.pt,2000,True,100,sonar_271,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.018913569475,0.019222171102875107,0.018741591250000002,0.019338282640504866,0.018741591100000003,0.019338282818606577
408,64,1,tanh,50,0.05,,False,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id102_seed100.pt,2000,True,100,sonar_102,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.019034198199999998,0.019080595641942134,0.018747596300000002,0.01932756636045585,0.018747596400000004,0.019327566242093856
300,64,1,tanh,50,0.1,,True,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id75_seed100.pt,2000,True,100,sonar_75,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.018980490250000003,0.019143026610372454,0.018926514675,0.019121409586977278,0.018926514824999997,0.01912140941378267
521,64,1,tanh,50,0.01,sym,True,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id131_seed100.pt,2000,True,100,sonar_131,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.022834244125,0.01807089352542054,0.019167728007500003,0.013282161634304977,0.019167727525,0.013282161044678444
1112,64,1,tanh,100,0.01,sym,False,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id278_seed100.pt,2000,True,100,sonar_278,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.0195652565,0.006871955034250079,0.01943805925,0.006840792804919976,0.01943805925,0.006840792804919976
175,64,1,tanh,50,0.5,rw,False,True,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id44_seed100.pt,2000,True,100,sonar_44,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.013644573,0.0027395358575336565,0.019791777999999996,0.01132035254231045,0.019791777999999996,0.01132035254231045
48,64,1,tanh,50,1.0,sym,False,True,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id12_seed200.pt,2000,True,100,sonar_12,200,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.01809762975,0.007866176714257754,0.01994802725,0.012326975817493474,0.01994802725,0.012326975817493474
1100,64,1,tanh,100,0.01,sym,True,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id275_seed100.pt,2000,True,100,sonar_275,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.020253471749999998,0.008776549484021094,0.02020754375,0.008879378049074621,0.02020754375,0.008879378049074621
822,64,1,tanh,100,0.2,sym,False,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id206_seed100.pt,2000,True,100,sonar_206,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.017864024375000002,0.007648147194347829,0.020720769,0.012555076615690244,0.02072077175,0.012555081570784804
502,64,1,tanh,50,0.01,,False,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id126_seed200.pt,2000,True,100,sonar_126,200,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.02134215775,0.009759292462023441,0.02113913025,0.009883589398851356,0.0211391295,0.009883589775942662
556,64,1,tanh,50,0.01,rw,True,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id139_seed100.pt,2000,True,100,sonar_139,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.022362737625,0.006555499474795511,0.021607348000000002,0.006304283637767314,0.021607348000000002,0.006304283637767314
818,64,1,tanh,100,0.2,sym,False,True,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id205_seed100.pt,2000,True,100,sonar_205,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.020264080174999997,0.012575475193882264,0.0218745506,0.011266778258654872,0.02187454435,0.011266771106201886
184,64,1,tanh,50,0.5,rw,False,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id46_seed200.pt,2000,True,100,sonar_46,200,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.01798889025,0.006037817698348048,0.02207136825,0.014375160922677594,0.02207136825,0.014375170090175868
488,64,1,tanh,50,0.01,,True,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id122_seed100.pt,2000,True,100,sonar_122,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.023041338675000002,0.015919446153676017,0.02303490805,0.015843151378712575,0.0230349072,0.015843152166449312
535,64,1,tanh,50,0.01,sym,False,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id134_seed200.pt,2000,True,100,sonar_134,200,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.024716618250000003,0.003627717117145746,0.02433596125,0.003689429445222064,0.02433596125,0.003689429445222064
568,64,1,tanh,50,0.01,rw,False,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id142_seed200.pt,2000,True,100,sonar_142,200,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.0245901045,0.010443174896149432,0.024342409,0.010432497380542046,0.024342409,0.010432497380542046
188,64,1,tanh,50,0.5,rw,False,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id47_seed100.pt,2000,True,100,sonar_47,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.026360065499999998,0.017581546735531216,0.0245240085,0.015737631133901878,0.024523990250000002,0.015737601222581044
178,64,1,tanh,50,0.5,rw,False,True,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id45_seed100.pt,2000,True,100,sonar_45,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.032099653,0.016248645459183135,0.0250127835,0.013290253426443844,0.025012733,0.013290204616154887
150,64,1,tanh,50,0.5,sym,False,False,True,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id38_seed200.pt,2000,True,100,sonar_38,200,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.019061494,0.007245679804697188,0.025210524499999998,0.014242146434146445,0.025210538999999997,0.014242157219874757
156,64,1,tanh,50,0.5,sym,False,False,False,1,1,/raid/a.trenta/SONAR/graph_transfer_task/data,sonar,<class 'models.sonar.SONAR_Model'>,/raid/a.trenta/SONAR/graph_transfer_task/results/line_50/sonar/ckpt/sonar_id39_seed100.pt,2000,True,100,sonar_39,100,sonar,50,False,/raid/a.trenta/SONAR/graph_transfer_task,9,512,5,0.3333333333333333,0.025703265,0.0180163116326696,0.025387135875,0.017731105053627568,0.025387137874999997,0.017731108344497613
